HCP_ID,Age_Group,Gender,Sales,Units,Active_HCC
HCP00608,19-45,Female,2921.5,52,1
HCP00608,19-45,Male,10688.77,204,1
HCP00608,9-14,Female,3451.51,68,1
HCP00608,9-14,Male,4074.68,67,1
HCP00609,15-18,Female,391.11,8,3
HCP00609,15-18,Male,351.2,7,3
HCP00609,19-45,Female,929.71,16,4
HCP00609,19-45,Male,720.54,14,5
HCP00609,9-14,Female,361.46999999999997,7,3
HCP00609,9-14,Male,106.36,2,2
HCP00610,15-18,Female,730.7,13,1
HCP00610,15-18,Male,783.7,14,1
HCP00610,19-45,Female,278.74,5,1
HCP00610,19-45,Male,428.48,8,1
HCP00610,9-14,Female,135.44,3,1
HCP00610,9-14,Male,333.81,6,1
HCP00611,15-18,Female,306.51,5,2
HCP00611,15-18,Male,144.18,3,1
HCP00611,19-45,Female,486.68000000000006,9,2
HCP00611,19-45,Male,594.84,11,2
HCP00611,9-14,Female,59.74,1,1
HCP00612,15-18,Female,3153.8,63,2
HCP00612,15-18,Male,4163.110000000001,83,3
HCP00612,19-45,Female,18823.9,349,4
HCP00612,19-45,Male,13129.1,256,3
HCP00612,9-14,Female,3335.5200000000004,58,2
HCP00612,9-14,Male,3711.29,68,2
HCP00613,15-18,Female,1301.27,23,1
HCP00613,15-18,Male,1382.71,25,2
HCP00613,19-45,Female,6761.48,117,2
HCP00613,19-45,Male,1075.62,20,1
HCP00613,9-14,Female,2798.41,51,2
HCP00613,9-14,Male,1662.57,27,2
HCP00614,15-18,Female,61.1,1,1
HCP00614,15-18,Male,46.72,1,1
HCP00614,19-45,Female,1269.67,24,1
HCP00614,19-45,Male,413.85,7,2
HCP00614,9-14,Female,346.01,7,1
HCP00615,15-18,Female,1767.23,31,1
HCP00615,15-18,Male,4017.86,75,1
HCP00615,19-45,Female,3446.15,59,1
HCP00615,19-45,Male,3033.33,59,1
HCP00615,9-14,Female,1573.26,25,1
HCP00615,9-14,Male,2311.45,44,1
HCP00616,15-18,Female,1832.4099999999999,31,2
HCP00616,15-18,Male,513.2,9,2
HCP00616,19-45,Female,1885.32,34,2
HCP00616,19-45,Male,1449.72,27,2
HCP00616,9-14,Female,1578.4,28,2
HCP00617,15-18,Female,180.33,3,1
HCP00617,15-18,Male,518.47,10,2
HCP00617,19-45,Female,652.06,12,3
HCP00617,19-45,Male,576.6700000000001,11,2
HCP00617,9-14,Female,177.29,3,1
HCP00617,9-14,Male,51.81,1,1
HCP00618,15-18,Female,2542.5,46,3
HCP00618,15-18,Male,502.36,9,1
HCP00618,19-45,Female,3659.54,70,3
HCP00618,19-45,Male,6420.49,115,3
HCP00618,9-14,Female,1713.74,31,2
HCP00618,9-14,Male,1861.06,35,2
HCP00619,15-18,Female,5115.13,93,2
HCP00619,15-18,Male,2623.15,46,1
HCP00619,19-45,Female,3670.45,62,2
HCP00619,19-45,Male,2139.17,46,2
HCP00619,9-14,Female,1232.6399999999999,24,2
HCP00619,9-14,Male,3423.9900000000002,62,2
HCP00620,15-18,Female,2320.51,49,1
HCP00620,15-18,Male,3247.87,57,1
HCP00620,19-45,Female,2919.93,57,2
HCP00620,19-45,Male,7093.97,141,4
HCP00620,9-14,Female,1202.15,21,2
HCP00620,9-14,Male,1232.87,24,2
HCP00621,15-18,Female,1374.49,28,1
HCP00621,15-18,Male,2976.74,56,2
HCP00621,19-45,Female,1481.11,31,2
HCP00621,19-45,Male,7059.3,130,4
HCP00621,9-14,Female,3314.39,63,4
HCP00621,9-14,Male,3171.16,60,2
HCP00622,15-18,Female,813.37,13,1
HCP00622,15-18,Male,1450.25,27,3
HCP00622,19-45,Female,3118.4700000000003,56,3
HCP00622,19-45,Male,3845.55,68,4
HCP00622,9-14,Female,950.28,18,1
HCP00622,9-14,Male,1843.6799999999998,34,4
HCP00623,15-18,Female,910.84,20,1
HCP00623,15-18,Male,2497.21,52,2
HCP00623,19-45,Female,12648.17,229,2
HCP00623,19-45,Male,12166.79,231,2
HCP00623,9-14,Female,7675.33,136,2
HCP00624,15-18,Female,1916.31,37,2
HCP00624,15-18,Male,3146.54,56,2
HCP00624,19-45,Female,4775.86,84,2
HCP00624,19-45,Male,2997.55,49,2
HCP00624,9-14,Female,626.54,12,1
HCP00624,9-14,Male,1545.74,32,2
HCP00625,15-18,Female,735.73,16,1
HCP00625,15-18,Male,3196.17,65,2
HCP00625,19-45,Female,3467.71,60,2
HCP00625,19-45,Male,5053.02,97,2
HCP00625,9-14,Female,1587.45,25,1
HCP00625,9-14,Male,2827.74,55,2
HCP00626,15-18,Female,4250.21,77,1
HCP00626,15-18,Male,3271.97,61,1
HCP00626,19-45,Female,3174.11,63,1
HCP00626,19-45,Male,4789.17,87,1
HCP00626,9-14,Female,1833.23,38,1
HCP00626,9-14,Male,1892.94,32,1
HCP00627,15-18,Female,3063.1,58,2
HCP00627,15-18,Male,1058.25,20,2
HCP00627,19-45,Female,8063.29,152,2
HCP00627,19-45,Male,3925.63,70,2
HCP00627,9-14,Female,1900.03,33,2
HCP00627,9-14,Male,3657.45,64,2
HCP00628,15-18,Female,3442.94,67,1
HCP00628,15-18,Male,1698.16,34,1
HCP00628,19-45,Female,2874.83,51,1
HCP00628,19-45,Male,2443.47,41,1
HCP00628,9-14,Female,1773.94,32,1
HCP00628,9-14,Male,5010.59,89,1
HCP00629,15-18,Female,3160.15,59,2
HCP00629,15-18,Male,2765.02,49,2
HCP00629,19-45,Female,13052.04,243,3
HCP00629,19-45,Male,5064.89,93,1
HCP00629,9-14,Female,10298.14,188,3
HCP00629,9-14,Male,3426.18,64,1
HCP00630,15-18,Male,3556.2200000000003,59,2
HCP00630,19-45,Female,8220.07,145,2
HCP00630,19-45,Male,3694.62,61,1
HCP00630,9-14,Female,670.3,14,1
HCP00630,9-14,Male,9132.06,170,2
HCP00631,15-18,Female,870.01,19,1
HCP00631,15-18,Male,3172.85,62,2
HCP00631,19-45,Female,9996.34,172,2
HCP00631,19-45,Male,4147.27,76,2
HCP00631,9-14,Female,3528.71,67,2
HCP00631,9-14,Male,969.86,16,1
HCP00632,15-18,Female,14577.79,238,4
HCP00632,15-18,Male,1535.41,27,1
HCP00632,19-45,Female,24038.440000000002,454,4
HCP00632,19-45,Male,25813.11,472,4
HCP00632,9-14,Female,14151.82,252,4
HCP00632,9-14,Male,1728.64,27,1
HCP00633,15-18,Female,2083.3,39,1
HCP00633,15-18,Male,2558.94,52,1
HCP00633,19-45,Female,5195.5599999999995,97,1
HCP00633,19-45,Male,2545.46,43,1
HCP00633,9-14,Female,642.39,10,1
HCP00633,9-14,Male,1589.8600000000001,31,1
HCP00634,15-18,Female,1094.82,19,2
HCP00634,15-18,Male,1512.63,25,1
HCP00634,19-45,Female,2139.67,42,2
HCP00634,19-45,Male,1612.3600000000001,31,1
HCP00634,9-14,Female,5404.09,93,2
HCP00634,9-14,Male,1233.58,22,2
HCP00635,15-18,Female,8585.84,150,5
HCP00635,15-18,Male,8837.68,147,4
HCP00635,19-45,Female,9720.99,179,5
HCP00635,19-45,Male,11578.66,218,4
HCP00635,9-14,Female,1526.65,31,1
HCP00635,9-14,Male,1203.72,25,2
HCP00636,15-18,Female,3952.7599999999998,77,2
HCP00636,15-18,Male,4209.219999999999,85,2
HCP00636,19-45,Female,11978.15,206,2
HCP00636,19-45,Male,10450.77,187,2
HCP00636,9-14,Female,1673.9299999999998,28,1
HCP00636,9-14,Male,6701.94,124,2
HCP00637,15-18,Female,3274.74,54,1
HCP00637,15-18,Male,5117.44,83,1
HCP00637,19-45,Female,14711.39,264,1
HCP00637,19-45,Male,6850.679999999999,142,1
HCP00637,9-14,Female,2794.8199999999997,48,1
HCP00637,9-14,Male,4454.32,85,1
HCP00638,15-18,Female,1044.07,18,1
HCP00638,15-18,Male,1866.63,38,2
HCP00638,19-45,Female,7956.02,139,1
HCP00638,19-45,Male,8271.92,152,2
HCP00638,9-14,Female,1558.73,26,2
HCP00638,9-14,Male,592.92,10,1
HCP00639,15-18,Female,3808.29,77,2
HCP00639,15-18,Male,1001.13,20,1
HCP00639,19-45,Female,5092.709999999999,95,2
HCP00639,19-45,Male,10214.03,194,2
HCP00639,9-14,Female,3039.28,58,2
HCP00639,9-14,Male,3660.38,62,2
HCP00640,15-18,Female,2616.66,46,1
HCP00640,15-18,Male,718.55,14,1
HCP00640,19-45,Female,7228.0,137,3
HCP00640,19-45,Male,8098.55,136,3
HCP00640,9-14,Female,3139.0699999999997,58,2
HCP00640,9-14,Male,8255.09,133,2
HCP00641,15-18,Female,5479.75,108,1
HCP00641,15-18,Male,612.97,12,1
HCP00641,19-45,Female,10919.97,195,1
HCP00641,19-45,Male,6296.22,111,1
HCP00641,9-14,Female,1347.8200000000002,28,1
HCP00641,9-14,Male,1280.84,21,1
HCP00642,15-18,Female,1216.43,21,1
HCP00642,15-18,Male,651.2,11,1
HCP00642,19-45,Female,962.13,17,1
HCP00642,19-45,Male,3013.55,53,1
HCP00642,9-14,Female,298.18,5,1
HCP00642,9-14,Male,184.38,3,1
HCP00643,15-18,Female,4348.79,82,1
HCP00643,15-18,Male,6594.42,127,2
HCP00643,19-45,Female,10180.5,173,2
HCP00643,19-45,Male,16346.27,280,2
HCP00643,9-14,Female,4120.78,68,2
HCP00643,9-14,Male,5666.23,92,1
HCP00644,15-18,Female,1275.66,22,2
HCP00644,15-18,Male,823.9499999999999,16,2
HCP00644,19-45,Female,2600.24,52,2
HCP00644,19-45,Male,396.40999999999997,7,1
HCP00644,9-14,Female,734.8,13,2
HCP00644,9-14,Male,2138.8,40,1
HCP00645,15-18,Female,3138.24,65,1
HCP00645,19-45,Female,3219.1800000000003,61,2
HCP00645,19-45,Male,6025.280000000001,97,2
HCP00645,9-14,Female,593.62,11,1
HCP00645,9-14,Male,5633.75,96,2
HCP00646,15-18,Female,692.81,14,1
HCP00646,15-18,Male,489.06,9,1
HCP00646,19-45,Female,3743.3900000000003,68,2
HCP00646,19-45,Male,798.36,14,2
HCP00646,9-14,Female,560.26,11,1
HCP00646,9-14,Male,2404.13,44,2
HCP00647,15-18,Female,9370.11,159,1
HCP00647,15-18,Male,4108.14,78,1
HCP00647,19-45,Female,42321.03,748,1
HCP00647,19-45,Male,18768.68,341,1
HCP00647,9-14,Female,19872.510000000002,367,1
HCP00647,9-14,Male,20247.100000000002,345,1
HCP00648,15-18,Female,2913.79,56,1
HCP00648,15-18,Male,970.98,18,1
HCP00648,19-45,Female,3315.43,59,1
HCP00648,19-45,Male,9087.119999999999,159,1
HCP00648,9-14,Female,1224.82,20,1
HCP00648,9-14,Male,2083.08,38,1
HCP00649,15-18,Female,7214.58,127,2
HCP00649,15-18,Male,11028.53,205,2
HCP00649,19-45,Female,5846.37,107,2
HCP00649,19-45,Male,18371.95,337,2
HCP00649,9-14,Female,14613.189999999999,273,2
HCP00649,9-14,Male,9635.18,178,2
HCP00650,15-18,Female,693.12,13,1
HCP00650,15-18,Male,4919.53,88,1
HCP00650,19-45,Female,4175.32,70,1
HCP00650,19-45,Male,8129.6,145,1
HCP00650,9-14,Female,2218.79,41,1
HCP00650,9-14,Male,3412.8900000000003,66,1
HCP00651,15-18,Female,1773.34,33,2
HCP00651,15-18,Male,1557.26,27,2
HCP00651,19-45,Female,7683.05,145,3
HCP00651,19-45,Male,9212.48,167,3
HCP00651,9-14,Female,1001.63,19,1
HCP00651,9-14,Male,1238.04,25,3
HCP00652,15-18,Female,4108.32,88,1
HCP00652,15-18,Male,1959.99,40,1
HCP00652,19-45,Female,6705.15,133,1
HCP00652,19-45,Male,11065.619999999999,215,2
HCP00652,9-14,Female,850.42,14,1
HCP00652,9-14,Male,2212.79,40,2
HCP00653,15-18,Female,990.06,17,2
HCP00653,15-18,Male,459.11,9,1
HCP00653,19-45,Female,7848.82,141,3
HCP00653,19-45,Male,5030.92,97,2
HCP00653,9-14,Female,1725.4299999999998,28,3
HCP00654,15-18,Female,1012.8199999999999,17,2
HCP00654,15-18,Male,2999.34,52,2
HCP00654,19-45,Female,2885.98,50,2
HCP00654,19-45,Male,2420.26,41,2
HCP00654,9-14,Female,2213.49,38,2
HCP00654,9-14,Male,1104.23,21,2
HCP00655,15-18,Female,2190.2400000000002,42,2
HCP00655,19-45,Female,925.3,17,2
HCP00655,19-45,Male,1202.88,23,2
HCP00655,9-14,Female,443.65,7,1
HCP00655,9-14,Male,4585.65,80,2
HCP00656,15-18,Male,4664.360000000001,80,4
HCP00656,19-45,Female,9563.76,175,9
HCP00656,19-45,Male,4574.04,88,5
HCP00656,9-14,Female,2025.98,36,3
HCP00656,9-14,Male,2195.7000000000003,40,3
HCP00657,15-18,Female,1037.78,20,3
HCP00657,15-18,Male,1103.16,20,3
HCP00657,19-45,Female,2011.22,36,4
HCP00657,19-45,Male,1649.17,31,2
HCP00657,9-14,Female,702.11,13,3
HCP00657,9-14,Male,1099.02,20,3
HCP00658,15-18,Female,3593.46,69,4
HCP00658,15-18,Male,1069.67,23,1
HCP00658,19-45,Female,4341.89,81,5
HCP00658,19-45,Male,283.49,5,1
HCP00658,9-14,Female,1886.7800000000002,33,3
HCP00658,9-14,Male,738.64,14,1
HCP00659,15-18,Female,2664.23,55,1
HCP00659,15-18,Male,15951.73,303,4
HCP00659,19-45,Female,11909.2,221,3
HCP00659,19-45,Male,4797.67,86,3
HCP00659,9-14,Female,2466.13,44,3
HCP00659,9-14,Male,6291.83,112,3
HCP00660,15-18,Female,1487.83,23,1
HCP00660,15-18,Male,5865.88,113,1
HCP00660,19-45,Female,5005.04,93,1
HCP00660,19-45,Male,3255.23,64,1
HCP00660,9-14,Female,933.63,17,1
HCP00660,9-14,Male,2904.16,45,1
HCP00661,15-18,Female,570.59,11,1
HCP00661,15-18,Male,433.37,8,1
HCP00661,19-45,Female,1614.6399999999999,29,1
HCP00661,19-45,Male,1166.95,20,1
HCP00661,9-14,Female,769.38,13,1
HCP00661,9-14,Male,859.1700000000001,15,1
HCP00662,15-18,Female,2856.21,48,4
HCP00662,15-18,Male,3414.04,67,4
HCP00662,19-45,Female,3784.5299999999997,72,5
HCP00662,19-45,Male,3768.1,63,3
HCP00662,9-14,Female,2956.17,51,4
HCP00662,9-14,Male,5344.44,97,6
HCP00663,15-18,Female,3854.37,70,1
HCP00663,15-18,Male,2088.19,37,1
HCP00663,19-45,Female,1046.72,18,1
HCP00663,19-45,Male,4039.0299999999997,73,1
HCP00663,9-14,Female,1102.47,18,1
HCP00663,9-14,Male,2746.0,50,1
HCP00664,15-18,Female,1421.35,25,1
HCP00664,15-18,Male,6881.52,120,5
HCP00664,19-45,Female,6586.88,117,4
HCP00664,19-45,Male,3571.67,72,3
HCP00664,9-14,Female,1732.1899999999998,29,2
HCP00664,9-14,Male,6043.35,106,5
HCP00665,15-18,Female,3112.69,49,1
HCP00665,15-18,Male,8176.17,159,3
HCP00665,19-45,Female,7793.96,149,2
HCP00665,19-45,Male,7763.1,138,2
HCP00665,9-14,Female,4349.99,77,2
HCP00665,9-14,Male,617.28,10,1
HCP00666,15-18,Female,1570.69,31,2
HCP00666,15-18,Male,2245.79,38,2
HCP00666,19-45,Female,3972.15,69,2
HCP00666,19-45,Male,1211.45,24,1
HCP00666,9-14,Female,960.05,17,2
HCP00666,9-14,Male,1823.5,36,2
HCP00667,15-18,Female,2247.43,42,1
HCP00667,15-18,Male,6057.78,115,2
HCP00667,19-45,Female,5998.4,100,2
HCP00667,19-45,Male,16742.88,289,2
HCP00667,9-14,Female,4391.84,81,2
HCP00667,9-14,Male,3818.45,68,2
HCP00668,15-18,Female,1765.06,28,1
HCP00668,19-45,Female,942.86,16,2
HCP00668,19-45,Male,16494.4,332,8
HCP00668,9-14,Female,7362.549999999999,132,5
HCP00668,9-14,Male,5458.889999999999,91,2
HCP00669,15-18,Female,1830.1399999999999,32,2
HCP00669,15-18,Male,1418.77,25,2
HCP00669,19-45,Female,3610.1099999999997,64,2
HCP00669,19-45,Male,3198.64,60,2
HCP00669,9-14,Female,878.25,15,2
HCP00669,9-14,Male,1848.0900000000001,34,2
HCP00670,15-18,Female,822.0699999999999,17,1
HCP00670,15-18,Male,392.91,7,1
HCP00670,19-45,Female,1099.02,20,1
HCP00670,19-45,Male,1619.86,31,1
HCP00670,9-14,Female,437.74,8,1
HCP00670,9-14,Male,866.9100000000001,16,1
HCP00671,15-18,Female,476.44000000000005,9,1
HCP00671,15-18,Male,633.9300000000001,10,2
HCP00671,19-45,Female,1601.8600000000001,28,2
HCP00671,19-45,Male,2361.6,41,2
HCP00671,9-14,Female,1337.33,23,1
HCP00671,9-14,Male,1642.26,31,2
HCP00672,15-18,Female,702.4300000000001,12,1
HCP00672,15-18,Male,1567.06,27,2
HCP00672,19-45,Female,1241.55,24,2
HCP00672,19-45,Male,1763.1299999999999,31,2
HCP00672,9-14,Female,759.52,14,2
HCP00672,9-14,Male,777.55,14,1
HCP00673,15-18,Female,1101.81,19,1
HCP00673,15-18,Male,349.31,7,1
HCP00673,19-45,Female,3787.06,69,1
HCP00673,19-45,Male,3654.57,65,1
HCP00673,9-14,Female,822.5899999999999,15,1
HCP00673,9-14,Male,853.63,14,1
HCP00674,15-18,Female,491.18,8,1
HCP00674,15-18,Male,1419.3600000000001,28,1
HCP00674,19-45,Female,1920.53,32,1
HCP00674,19-45,Male,3020.59,56,1
HCP00674,9-14,Female,1947.65,36,1
HCP00674,9-14,Male,1702.8600000000001,31,1
HCP00675,15-18,Female,484.12,9,2
HCP00675,15-18,Male,1012.26,19,2
HCP00675,19-45,Female,1359.04,25,2
HCP00675,19-45,Male,1501.59,27,3
HCP00675,9-14,Female,257.15,4,2
HCP00675,9-14,Male,474.40999999999997,8,2
HCP00676,15-18,Female,1833.06,33,2
HCP00676,15-18,Male,1093.01,23,2
HCP00676,19-45,Female,3792.08,70,2
HCP00676,19-45,Male,8478.64,145,2
HCP00676,9-14,Male,4438.29,76,2
HCP00677,15-18,Female,1737.12,33,1
HCP00677,15-18,Male,890.52,15,1
HCP00677,19-45,Female,3259.7,60,1
HCP00677,19-45,Male,1841.02,32,1
HCP00677,9-14,Female,2253.92,43,1
HCP00677,9-14,Male,381.17,8,1
HCP00678,15-18,Female,432.39,9,1
HCP00678,19-45,Female,1332.11,22,1
HCP00678,19-45,Male,1406.27,26,1
HCP00678,9-14,Female,509.75,9,1
HCP00678,9-14,Male,1007.73,19,1
HCP00679,15-18,Female,387.15999999999997,7,4
HCP00679,15-18,Male,304.25,6,3
HCP00679,19-45,Female,1784.96,31,9
HCP00679,19-45,Male,980.09,19,5
HCP00679,9-14,Female,719.33,12,5
HCP00679,9-14,Male,137.27,3,1
HCP00680,15-18,Female,2779.77,46,2
HCP00680,15-18,Male,1261.3899999999999,23,2
HCP00680,19-45,Female,3373.11,61,2
HCP00680,19-45,Male,3228.74,62,1
HCP00680,9-14,Female,611.45,13,1
HCP00680,9-14,Male,470.6,10,1
HCP00681,15-18,Female,5116.6,94,1
HCP00681,15-18,Male,11381.61,197,1
HCP00681,19-45,Female,17745.59,332,1
HCP00681,19-45,Male,22787.43,402,1
HCP00681,9-14,Female,2910.19,51,1
HCP00681,9-14,Male,10622.43,202,1
HCP00682,15-18,Female,1220.41,21,2
HCP00682,15-18,Male,529.38,10,1
HCP00682,19-45,Female,1070.3,20,1
HCP00682,19-45,Male,1942.75,36,2
HCP00682,9-14,Female,1058.84,20,2
HCP00682,9-14,Male,802.73,14,1
HCP00683,15-18,Female,1506.28,32,2
HCP00683,15-18,Male,4080.9,77,2
HCP00683,19-45,Female,4977.24,91,2
HCP00683,19-45,Male,2651.39,49,2
HCP00683,9-14,Female,1474.3400000000001,29,2
HCP00683,9-14,Male,999.2,19,1
HCP00684,15-18,Female,2096.98,43,2
HCP00684,15-18,Male,6227.81,112,4
HCP00684,19-45,Female,3271.12,60,3
HCP00684,19-45,Male,5525.1,97,3
HCP00684,9-14,Female,1545.54,28,2
HCP00684,9-14,Male,1916.71,33,3
HCP00685,15-18,Female,1157.71,21,3
HCP00685,15-18,Male,863.52,15,2
HCP00685,19-45,Female,2019.25,35,3
HCP00685,19-45,Male,541.89,9,1
HCP00685,9-14,Female,1271.6999999999998,25,3
HCP00685,9-14,Male,1853.98,32,3
HCP00686,15-18,Female,1393.41,23,2
HCP00686,15-18,Male,712.42,13,1
HCP00686,19-45,Female,2104.15,39,2
HCP00686,19-45,Male,3963.69,73,2
HCP00686,9-14,Female,745.0,14,1
HCP00686,9-14,Male,3566.84,65,2
HCP00687,15-18,Female,1393.84,26,1
HCP00687,15-18,Male,1058.5300000000002,19,1
HCP00687,19-45,Female,1021.0,19,1
HCP00687,19-45,Male,1938.78,35,1
HCP00687,9-14,Female,1331.16,24,1
HCP00687,9-14,Male,403.85,8,1
HCP00688,15-18,Female,970.23,17,2
HCP00688,15-18,Male,965.1700000000001,20,1
HCP00688,19-45,Female,1736.08,32,2
HCP00688,19-45,Male,5005.74,91,2
HCP00688,9-14,Female,235.66,4,1
HCP00688,9-14,Male,809.48,15,1
HCP00689,15-18,Female,1262.55,23,2
HCP00689,15-18,Male,678.31,11,2
HCP00689,19-45,Female,5457.02,105,2
HCP00689,19-45,Male,5368.99,91,3
HCP00689,9-14,Female,412.2,7,1
HCP00689,9-14,Male,1327.74,23,2
HCP00690,15-18,Female,7436.3,138,2
HCP00690,15-18,Male,6631.05,117,2
HCP00690,19-45,Female,5431.639999999999,103,2
HCP00690,19-45,Male,9177.18,162,2
HCP00690,9-14,Female,915.28,20,1
HCP00690,9-14,Male,7649.09,140,2
HCP00691,15-18,Female,128.3,2,1
HCP00691,15-18,Male,248.0,4,1
HCP00691,19-45,Female,119.82,2,1
HCP00691,19-45,Male,1102.8400000000001,19,2
HCP00691,9-14,Female,1128.26,20,2
HCP00691,9-14,Male,980.8699999999999,17,2
HCP00692,15-18,Female,4631.98,89,2
HCP00692,15-18,Male,2390.46,44,1
HCP00692,19-45,Female,3206.63,59,2
HCP00692,19-45,Male,7736.8,139,2
HCP00692,9-14,Female,737.61,16,1
HCP00692,9-14,Male,1965.24,33,1
HCP00693,15-18,Female,2047.25,32,1
HCP00693,15-18,Male,3907.2200000000003,76,1
HCP00693,19-45,Female,9510.19,185,1
HCP00693,19-45,Male,10276.19,195,1
HCP00693,9-14,Male,4999.73,89,1
HCP00694,15-18,Female,2623.01,47,2
HCP00694,15-18,Male,6328.0,109,2
HCP00694,19-45,Female,11082.76,201,2
HCP00694,19-45,Male,7578.74,128,1
HCP00694,9-14,Female,5448.06,105,2
HCP00694,9-14,Male,4790.3,88,2
HCP00695,15-18,Female,4601.56,84,2
HCP00695,15-18,Male,1768.45,29,2
HCP00695,19-45,Female,2029.2600000000002,34,1
HCP00695,19-45,Male,8526.46,154,2
HCP00695,9-14,Female,1141.57,18,1
HCP00695,9-14,Male,428.37,8,1
HCP00696,15-18,Female,1973.31,40,2
HCP00696,15-18,Male,4798.92,89,3
HCP00696,19-45,Female,3879.01,70,3
HCP00696,19-45,Male,6499.48,118,4
HCP00696,9-14,Female,2884.89,53,1
HCP00696,9-14,Male,2009.77,36,2
HCP00697,15-18,Female,1709.5300000000002,34,2
HCP00697,15-18,Male,5084.12,98,6
HCP00697,19-45,Female,5217.37,96,5
HCP00697,19-45,Male,7035.75,130,5
HCP00697,9-14,Female,650.03,13,1
HCP00697,9-14,Male,947.93,19,3
HCP00698,15-18,Female,714.22,12,1
HCP00698,15-18,Male,1314.89,24,2
HCP00698,19-45,Female,5783.68,106,2
HCP00698,19-45,Male,2526.5299999999997,43,2
HCP00698,9-14,Female,837.4300000000001,15,2
HCP00698,9-14,Male,255.29,5,1
HCP00699,15-18,Female,1385.51,22,2
HCP00699,15-18,Male,2523.3,50,3
HCP00699,19-45,Female,8410.69,162,6
HCP00699,19-45,Male,3728.62,75,4
HCP00699,9-14,Female,2848.18,51,3
HCP00699,9-14,Male,1042.15,20,2
HCP00700,15-18,Female,3408.63,62,2
HCP00700,15-18,Male,1527.55,27,1
HCP00700,19-45,Female,1844.3,36,1
HCP00700,19-45,Male,5378.34,93,2
HCP00700,9-14,Female,2279.09,44,2
HCP00700,9-14,Male,2139.93,37,2
HCP00701,15-18,Female,1466.24,24,1
HCP00701,15-18,Male,1418.41,22,1
HCP00701,19-45,Female,4264.22,83,1
HCP00701,9-14,Female,3683.52,64,1
HCP00701,9-14,Male,2461.58,46,1
HCP00702,15-18,Female,1131.25,22,1
HCP00702,15-18,Male,493.14,8,1
HCP00702,19-45,Female,3443.4,63,2
HCP00702,19-45,Male,3660.6400000000003,66,2
HCP00702,9-14,Female,1388.2,25,2
HCP00702,9-14,Male,1668.65,28,2
HCP00703,15-18,Female,675.2,12,2
HCP00703,15-18,Male,1370.29,25,2
HCP00703,19-45,Female,2547.48,48,5
HCP00703,19-45,Male,1866.71,35,3
HCP00703,9-14,Female,859.43,16,3
HCP00703,9-14,Male,398.95000000000005,8,3
HCP00704,15-18,Female,52.57,1,2
HCP00704,19-45,Female,474.15,8,2
HCP00704,19-45,Male,275.37,5,2
HCP00704,9-14,Female,61.06,1,2
HCP00704,9-14,Male,56.3,1,2
HCP00705,15-18,Female,898.23,14,1
HCP00705,15-18,Male,392.01000000000005,7,2
HCP00705,19-45,Female,729.21,14,2
HCP00705,19-45,Male,753.8700000000001,15,2
HCP00705,9-14,Female,160.82,3,2
HCP00705,9-14,Male,665.64,12,2
HCP00706,15-18,Male,977.43,17,1
HCP00706,19-45,Female,3302.77,57,5
HCP00706,19-45,Male,1706.9099999999999,34,3
HCP00706,9-14,Female,578.66,10,2
HCP00706,9-14,Male,636.3399999999999,10,2
HCP00707,15-18,Female,1190.13,23,3
HCP00707,15-18,Male,3408.7,59,4
HCP00707,19-45,Female,5254.65,97,4
HCP00707,19-45,Male,5868.8,111,5
HCP00707,9-14,Female,418.76,8,1
HCP00707,9-14,Male,817.27,15,3
HCP00708,15-18,Female,5226.030000000001,85,2
HCP00708,15-18,Male,1853.44,36,1
HCP00708,19-45,Female,4445.71,79,2
HCP00708,19-45,Male,13125.06,252,2
HCP00708,9-14,Female,5560.99,102,2
HCP00708,9-14,Male,5415.630000000001,95,2
HCP00709,15-18,Female,427.61,7,2
HCP00709,15-18,Male,940.1800000000001,16,2
HCP00709,19-45,Female,1963.96,37,2
HCP00709,19-45,Male,394.09,7,2
HCP00709,9-14,Female,423.55,8,2
HCP00710,15-18,Female,9655.03,167,3
HCP00710,15-18,Male,5882.65,117,2
HCP00710,19-45,Female,12222.099999999999,222,3
HCP00710,19-45,Male,15608.35,305,4
HCP00710,9-14,Female,4218.16,78,2
HCP00710,9-14,Male,6355.01,112,2
HCP00711,15-18,Female,818.97,15,1
HCP00711,15-18,Male,1275.19,22,1
HCP00711,19-45,Female,6026.4400000000005,107,2
HCP00711,19-45,Male,1603.94,27,2
HCP00711,9-14,Female,3221.17,61,2
HCP00711,9-14,Male,3640.06,68,2
HCP00712,15-18,Female,360.38,7,1
HCP00712,15-18,Male,1085.77,20,1
HCP00712,19-45,Female,2082.25,35,1
HCP00712,19-45,Male,3208.94,54,1
HCP00712,9-14,Female,877.57,16,1
HCP00712,9-14,Male,1487.88,26,1
HCP00713,15-18,Female,280.81,6,1
HCP00713,15-18,Male,2664.44,44,6
HCP00713,19-45,Female,4195.12,79,8
HCP00713,19-45,Male,4669.23,82,8
HCP00713,9-14,Male,1308.4,23,2
HCP00714,15-18,Female,591.25,10,2
HCP00714,15-18,Male,1549.7800000000002,28,1
HCP00714,19-45,Female,1155.44,20,2
HCP00714,19-45,Male,2077.55,35,2
HCP00714,9-14,Female,0.0,0,1
HCP00714,9-14,Male,869.04,15,2
HCP00715,15-18,Female,2812.9,52,1
HCP00715,15-18,Male,5017.620000000001,85,2
HCP00715,19-45,Female,10355.17,170,2
HCP00715,19-45,Male,12527.77,211,2
