HCP_ID,HCO_ID,HCO_Type,Province_ID,Province,Region,Specialty,Patient_Potential,Vaccine_X_Relevance,Influence_Score,Digital_Affinity,Target_Score,Target_HCP,_Cleaning_Duplicate_Issue,HCP_Tier,Sales,Units,Vaccinated_HCC,Total_Doses,Ever_Engaged,Months_Contacted,Last_Contact_Month,Contacted_This_Month_Latest,Target_Engaged,Target_Never_Engaged,Monthly_Contact_Flag,Monthly_Vaccine_X_Potential,Period_Vaccine_X_Potential,Actual_Uptake_Rate,Potential_Level,Uptake_Level,Opportunity_Segment,White_Space,Re_Engagement,Conversion_Gap
HCP03003,HCO0887,Hospital,P03,Quang Ninh,North,Infectious Disease,236.0,0.7226955854350648,0.8430797933667752,0.3561702327430596,0.5974616713409115,1,False,Tier 1,399768617.0,112.0,53.0,112.0,1,3,2025-11-01,0,1,0,0,170.5561581626753,3411.123163253506,0.015537404386609412,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01335,HCO0312,Vax Center,P29,Can Tho,South,Gynecology,59.0,0.779158642061665,0.8427986133965107,0.3477121575618849,0.4504554634459498,1,False,Tier 2,68123292.0,22.0,10.0,22.0,1,3,2025-11-01,0,1,0,0,45.97035988163823,919.4071976327646,0.010876573541894615,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00592,HCO0009,Vax Center,P07,Thai Nguyen,North,Oncology,89.0,0.8974211547808059,0.841516518738773,0.3999952569742253,0.5134555761079223,1,False,Tier 2,177622634.0,50.0,23.0,50.0,1,2,2026-08-01,1,1,0,1,79.87048277549172,1597.4096555098345,0.014398310364950965,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00780,HCO0313,Vax Center,P24,Binh Duong,South,General Practice,184.0,0.9145956894724988,0.8405519728936967,0.7371830596530367,0.6063779903093779,1,False,Tier 1,350852590.0,100.0,49.0,100.0,1,4,2026-08-01,1,1,0,1,168.28560686293977,3365.7121372587953,0.01455858314725277,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00523,HCO0165,Vax Center,P05,Hai Duong,North,Gynecology,73.0,0.6566746777659067,0.8383968682387732,0.6573917983840932,0.4257928880886377,0,False,Tier 2,115243530.0,31.0,15.0,31.0,0,0,,0,0,0,0,47.93725147691119,958.7450295382239,0.015645452688526268,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03671,HCO1025,Vax Center,P08,Vinh Phuc,North,Family Medicine,211.0,0.6747221476926757,0.8382483110388339,0.5307499373170153,0.5589551954044584,1,False,Tier 1,238527729.0,71.0,35.0,71.0,1,1,2025-10-01,0,1,0,0,142.36637316315458,2847.3274632630914,0.012292228572785701,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03416,HCO0044,Vax Center,P07,Thai Nguyen,North,General Practice,118.0,0.8740438710466205,0.8381109089535975,0.554282156330712,0.5326131208824835,1,False,Tier 1,192703971.0,56.0,28.0,56.0,0,0,,0,0,1,0,103.13717678350122,2062.7435356700244,0.013574154768059902,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03493,HCO0252,Vax Center,P06,Hung Yen,North,Oncology,97.0,0.8789457532595598,0.8372648394237331,0.3884829983025502,0.5144700271959479,1,False,Tier 2,154591548.0,44.0,21.0,44.0,1,2,2026-08-01,1,1,0,1,85.2577380661773,1705.154761323546,0.012315597666747703,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03364,HCO1255,Vax Center,P27,Long An,South,Gynecology,59.0,0.7365023778673049,0.8370521075859246,0.0702528343756309,0.4365092830255245,0,False,Tier 2,15448718.0,4.0,2.0,4.0,1,2,2026-08-01,1,0,0,0,43.45364029417099,869.0728058834197,0.002301303166386599,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03189,HCO0352,Vax Center,P28,Tien Giang,South,Oncology,114.0,0.6341691525993085,0.836758665909887,0.2258538483999687,0.456676553035844,1,False,Tier 1,164183499.0,44.0,21.0,44.0,1,5,2026-08-01,1,1,0,1,72.29528339632117,1445.9056679264233,0.014523769057573547,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP04234,HCO0296,Vax Center,P20,Binh Dinh,Central,General Practice,207.0,0.7571807766975365,0.8366867960241842,0.6365454097160165,0.5796767773992829,1,False,Tier 1,133221269.0,35.0,16.0,35.0,1,2,2025-06-01,0,1,0,0,156.73642077639005,3134.728415527801,0.005104110429708803,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03322,HCO1819,Vax Center,P12,Nghe An,Central,Gynecology,129.0,0.6628327232586866,0.8366698436544623,0.4914489192122461,0.4791467486714614,1,False,Tier 1,113228949.0,31.0,17.0,31.0,1,2,2026-05-01,0,1,0,0,85.50542130037057,1710.1084260074115,0.009940890145597308,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03902,HCO0006,Vax Center,P06,Hung Yen,North,Pediatrics,57.0,0.759498973036791,0.8362080740045433,0.4218265492588816,0.4413876030082423,0,False,Tier 2,58354888.0,18.0,9.0,18.0,0,0,,0,0,0,0,43.29144146309709,865.8288292619418,0.010394664275237712,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00905,HCO1871,Vax Center,P17,Da Nang,Central,Infectious Disease,62.0,0.7324507661083264,0.835770336627096,0.8276040707468589,0.437815223083843,0,False,Tier 2,67571488.0,19.0,8.0,19.0,1,1,2025-04-01,0,0,0,0,45.41194749871624,908.2389499743248,0.008808254700182318,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02901,HCO1074,Vax Center,P25,Ho Chi Minh City,South,Gynecology,53.0,0.9238305041277136,0.8353967684276434,0.5024456202683655,0.4868210975164354,1,False,Tier 2,40125659.0,12.0,6.0,12.0,1,3,2026-05-01,0,1,0,0,48.96301671876882,979.2603343753764,0.006127073454708155,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02908,HCO1960,Vax Center,P04,Bac Ninh,North,Oncology,185.0,0.3389809622698466,0.8349004715401261,0.7028501133114586,0.433489197803794,0,False,Tier 1,73487312.0,22.0,9.0,22.0,1,1,2025-10-01,0,0,0,0,62.71147801992162,1254.2295603984323,0.007175719887466981,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02978,HCO1125,Vax Center,P16,Hue,Central,Gynecology,85.0,0.7767260331676631,0.8348002909329701,0.8065187888335429,0.4722000903591152,1,False,Tier 2,136010222.0,36.0,20.0,36.0,1,3,2026-05-01,0,1,0,0,66.02171281925136,1320.4342563850273,0.01514653221339039,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03901,HCO1780,Vax Center,P03,Quang Ninh,North,Family Medicine,114.0,0.8346269171543597,0.8343164101299484,0.2671776653308612,0.5163254312463716,1,False,Tier 1,61777898.0,19.0,9.0,19.0,1,1,2025-08-01,0,1,0,0,95.147468555597,1902.94937111194,0.0047295004988709075,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03458,HCO0595,Vax Center,P30,Kien Giang,South,General Practice,76.0,0.9154279449976296,0.8339294454349189,0.6054988043369718,0.5053031614751615,1,False,Tier 2,53471092.0,14.0,7.0,14.0,1,2,2026-05-01,0,1,0,0,69.57252381981985,1391.4504763963969,0.0050307216237610725,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04187,HCO1075,Vax Center,P04,Bac Ninh,North,General Practice,104.0,0.8049711710300896,0.831894208351036,0.3895593567010677,0.4976850077940489,1,False,Tier 1,95030102.0,28.0,15.0,28.0,0,0,,0,0,1,0,83.71700178712932,1674.3400357425865,0.008958753705813019,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00770,HCO0228,Vax Center,P03,Quang Ninh,North,Infectious Disease,69.0,0.8700340301984454,0.8311329324889316,0.8181594410465453,0.4846442029647273,1,False,Tier 2,131656867.0,39.0,19.0,39.0,1,2,2025-06-01,0,1,0,0,60.03234808369273,1200.6469616738545,0.015824801633205803,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04449,HCO1318,Hospital,P11,Thanh Hoa,Central,General Practice,183.0,0.6955511750418933,0.8304736972312039,0.7505977411827489,0.5377230549217717,1,False,Tier 1,67817015.0,18.0,10.0,18.0,1,1,2026-08-01,1,1,0,1,127.28586503266648,2545.7173006533294,0.003928165942633777,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00235,HCO1792,Vax Center,P14,Quang Binh,Central,General Practice,116.0,0.4348758664697419,0.8297252872027293,0.1895745118817888,0.3973337433073944,0,False,Tier 1,104238586.0,26.0,15.0,26.0,1,1,2025-01-01,0,0,0,0,50.44560051049006,1008.9120102098012,0.014867500682126661,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03086,HCO1778,Vax Center,P13,Ha Tinh,Central,Gynecology,76.0,0.8283309552072121,0.8294455913961087,0.4413733576213701,0.4782772937302743,1,False,Tier 2,95338203.0,29.0,13.0,29.0,0,0,,0,0,1,0,62.95315259574812,1259.0630519149624,0.010325138189249338,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03697,HCO0276,Vax Center,P14,Quang Binh,Central,Family Medicine,144.0,0.8518807411543325,0.8293761544041218,0.7458588456430303,0.5482913050789759,1,False,Tier 1,277156015.0,74.0,39.0,74.0,1,1,2025-04-01,0,1,0,0,122.67082672622388,2453.4165345244774,0.01589620003419395,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03027,HCO1259,Vax Center,P13,Ha Tinh,Central,Family Medicine,68.0,0.864821139658269,0.8293590298838484,0.7530255913201617,0.4817996293557318,1,False,Tier 2,124137581.0,35.0,18.0,35.0,1,2,2026-06-01,0,1,0,0,58.80783749676229,1176.156749935246,0.01530408255616524,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02105,HCO1989,Vax Center,P19,Quang Ngai,Central,Family Medicine,61.0,0.7806217679390778,0.8293182270105056,0.4580192074006532,0.4500501757838244,1,False,Tier 2,108345265.0,32.0,14.0,32.0,1,3,2026-03-01,0,1,0,0,47.61792784428374,952.3585568856748,0.01470034568259843,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04700,HCO0044,Vax Center,P07,Thai Nguyen,North,General Practice,71.0,0.9376693390999102,0.8291954527209334,0.2327924949622125,0.506399151533419,1,False,Tier 2,144641216.0,43.0,21.0,43.0,0,0,,0,0,1,0,66.57452307609363,1331.4904615218725,0.015771799052917986,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP01133,HCO1123,Vax Center,P03,Quang Ninh,North,Pediatrics,116.0,0.5675303843661118,0.8286259048154186,0.2887216287357367,0.4369102221988432,0,False,Tier 1,112917048.0,32.0,16.0,32.0,1,1,2026-03-01,0,0,0,0,65.83352458646897,1316.6704917293794,0.012151863431666049,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00812,HCO0628,Vax Center,P08,Vinh Phuc,North,General Practice,129.0,0.3397115368587193,0.8285981147920743,0.2291430309921878,0.3805960469789936,0,False,Tier 1,56886685.0,16.0,9.0,16.0,0,0,,0,0,0,0,43.82278825477479,876.4557650954958,0.010268630042064231,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02691,HCO1672,Vax Center,P30,Kien Giang,South,Family Medicine,156.0,0.7817585592074033,0.828307146183315,0.858204654358411,0.538151959961847,1,False,Tier 1,144144752.0,40.0,19.0,40.0,0,0,,0,0,1,0,121.95433523635492,2439.0867047270985,0.007789800978856899,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03446,HCO1733,Vax Center,P06,Hung Yen,North,Family Medicine,216.0,0.820836087142308,0.8280267933578427,0.5390843227982172,0.6053747033327794,1,False,Tier 1,202106205.0,60.0,28.0,60.0,1,2,2025-09-01,0,1,0,0,177.30059482273853,3546.0118964547705,0.0078961946032933,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03784,HCO0112,Vax Center,P14,Quang Binh,Central,Gynecology,301.0,0.9000251795346067,0.8280168946547731,0.7651252892411636,0.7078331550135589,1,False,Tier 1,429957276.0,121.0,58.0,121.0,1,3,2026-07-01,0,1,0,0,270.90757903991664,5418.151580798332,0.010704757726887745,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02747,HCO1123,Vax Center,P03,Quang Ninh,North,General Practice,105.0,0.7963213865810489,0.8275741652672169,0.2271504264115464,0.4951519897684988,1,False,Tier 1,141843684.0,37.0,18.0,37.0,1,5,2026-02-01,0,1,0,0,83.61374559101013,1672.2749118202025,0.010763780448280325,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00105,HCO1052,Vax Center,P27,Long An,South,Gynecology,94.0,0.5704592783805581,0.8271224279908287,0.4713231735154611,0.4171178246678887,0,False,Tier 2,80985999.0,24.0,12.0,24.0,0,0,,0,0,0,0,53.62317216777246,1072.4634433554493,0.011189192577469337,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP01968,HCO0077,Vax Center,P13,Ha Tinh,Central,General Practice,72.0,0.7685672085458002,0.8262536145117354,0.5913054988229823,0.4560060706512723,1,False,Tier 2,64014963.0,17.0,10.0,17.0,1,2,2025-10-01,0,1,0,0,55.33683901529761,1106.7367803059524,0.009035572123333196,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04858,HCO0808,Hospital,P30,Kien Giang,South,Gynecology,69.0,0.7327989536544407,0.825929675379673,0.5834506623065263,0.4424330285796742,0,False,Tier 2,54881367.0,17.0,8.0,17.0,1,1,2025-02-01,0,0,0,0,50.56312780215641,1011.2625560431281,0.00791090301148144,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01743,HCO0563,Hospital,P09,Nam Dinh,North,General Practice,82.0,0.5235305026727574,0.8259129642084198,0.6144900189188396,0.3916861880879556,0,False,Tier 2,61910989.0,15.0,8.0,15.0,1,2,2026-06-01,0,0,0,0,42.929501219166106,858.5900243833221,0.009317601850482667,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02247,HCO1904,Vax Center,P24,Binh Duong,South,Oncology,207.0,0.4815630448495413,0.8258267020986367,0.3126128247741137,0.4948194390597749,1,False,Tier 1,87830743.0,22.0,12.0,22.0,0,0,,0,0,1,0,99.68355028385506,1993.6710056771012,0.006019047257962452,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03820,HCO1501,Vax Center,P09,Nam Dinh,North,General Practice,44.0,0.9129105857877372,0.8258256776627572,0.9166747655530812,0.4732975705281319,1,False,Tier 3,26698880.0,6.0,4.0,6.0,0,0,,0,0,1,0,40.168065774660434,803.3613154932086,0.004979079677920856,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP01237,HCO1713,Hospital,P01,Hanoi,North,Pediatrics,118.0,0.4818715109176494,0.8251958007185382,0.64471490295336,0.4123783911967802,0,False,Tier 1,89692193.0,27.0,11.0,27.0,1,2,2026-03-01,0,0,0,0,56.86083828828263,1137.2167657656526,0.00967273815436061,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01760,HCO0873,Vax Center,P02,Hai Phong,North,Infectious Disease,169.0,0.93462534270052,0.8247546807777877,0.7942845624461966,0.5953385389657135,1,False,Tier 1,135051034.0,41.0,20.0,41.0,1,5,2026-07-01,0,1,0,0,157.95168291638788,3159.0336583277576,0.0063310499865288075,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02698,HCO1442,Hospital,P06,Hung Yen,North,Gynecology,62.0,0.7449386874952006,0.8246344825927835,0.3752045104244225,0.4393344286930428,0,False,Tier 2,84185364.0,26.0,11.0,26.0,0,0,,0,0,0,0,46.18619862470244,923.7239724940489,0.011908319289690047,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00482,HCO0534,Vax Center,P19,Quang Ngai,Central,Gynecology,213.0,0.3667144443354426,0.824571456896676,0.5676844580897498,0.4656693654207087,1,False,Tier 1,171670742.0,49.0,23.0,49.0,0,0,,0,0,1,0,78.11017664344928,1562.2035328689856,0.0147227934875813,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00600,HCO0005,Vax Center,P14,Quang Binh,Central,Pediatrics,51.0,0.7997479371212627,0.8245629671195133,0.7876999930153485,0.4455777153010222,1,False,Tier 2,86412577.0,25.0,10.0,25.0,1,3,2025-11-01,0,1,0,0,40.787144793184396,815.7428958636879,0.012258764435100907,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04073,HCO0931,Vax Center,P16,Hue,Central,Oncology,85.0,0.6511759924611478,0.8243703559850492,0.5736095774825278,0.4324490911575763,0,False,Tier 2,103130975.0,25.0,15.0,25.0,0,0,,0,0,0,0,55.34995935919756,1106.9991871839513,0.013550145450565206,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02325,HCO0441,Vax Center,P12,Nghe An,Central,Oncology,75.0,0.8878575874225985,0.8242484397809032,0.5086326563914436,0.4941699271459231,1,False,Tier 2,82663494.0,24.0,11.0,24.0,1,3,2026-05-01,0,1,0,0,66.58931905669489,1331.7863811338977,0.0082595828849327,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04706,HCO0090,Vax Center,P19,Quang Ngai,Central,Infectious Disease,130.0,0.8645454001455731,0.8241492228938367,0.2840924328724875,0.5380823535113282,1,False,Tier 1,166219126.0,47.0,23.0,47.0,1,4,2026-06-01,0,1,0,0,112.3909020189245,2247.81804037849,0.010232144945383229,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01024,HCO1740,Hospital,P24,Binh Duong,South,Gynecology,148.0,0.7007477094271437,0.8236903090869243,0.7182089194234168,0.5055179302010835,1,False,Tier 1,179718893.0,53.0,27.0,53.0,1,1,2025-06-01,0,1,0,0,103.71066099521727,2074.2132199043454,0.013016983857255107,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01017,HCO0936,Hospital,P14,Quang Binh,Central,Gynecology,75.0,0.7078398198579118,0.8230234925493,0.715292710979613,0.4399196074301965,0,False,Tier 2,102774074.0,29.0,13.0,29.0,1,2,2025-08-01,0,0,0,0,53.087986489343386,1061.7597297868676,0.012243824695262792,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01086,HCO1558,Vax Center,P17,Da Nang,Central,Gynecology,96.0,0.4854375667182416,0.8228806681620768,0.5427782182617167,0.3926148110552953,0,False,Tier 2,41287554.0,11.0,7.0,11.0,0,0,,0,0,0,0,46.6020064049512,932.040128099024,0.007510406246431795,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03985,HCO1905,Vax Center,P21,Khanh Hoa,South,Pediatrics,77.0,0.8032008597006417,0.8228458164413531,0.2971641220953472,0.4703442360132779,1,False,Tier 2,112096533.0,29.0,15.0,29.0,1,3,2026-07-01,0,1,0,0,61.84646619694941,1236.929323938988,0.012126804425844366,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03231,HCO1798,Vax Center,P14,Quang Binh,Central,General Practice,60.0,0.8618141568793292,0.8221726179557152,0.6749703720504302,0.4720528447290159,1,False,Tier 2,29362712.0,10.0,4.0,10.0,1,2,2025-07-01,0,1,0,0,51.70884941275975,1034.1769882551948,0.0038678099062604116,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03444,HCO0590,Vax Center,P01,Hanoi,North,Infectious Disease,227.0,0.5981570904099468,0.8216564964814064,0.5560792689628806,0.547482130122969,1,False,Tier 1,225459665.0,63.0,33.0,63.0,1,2,2026-07-01,0,1,0,0,135.78165952305793,2715.6331904611584,0.01215186208355189,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01510,HCO0416,Vax Center,P21,Khanh Hoa,South,Gynecology,82.0,0.9092804480542276,0.8214264007375783,0.4747788420730749,0.5065138590082284,1,False,Tier 2,85504557.0,23.0,11.0,23.0,1,2,2026-03-01,0,1,0,0,74.56099674044667,1491.2199348089334,0.00737651083065048,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00375,HCO1397,Vax Center,P03,Quang Ninh,North,Oncology,81.0,0.5649039608514838,0.8213793300399922,0.6617431461363626,0.402265572781962,0,False,Tier 2,86973866.0,24.0,15.0,24.0,0,0,,0,0,0,0,45.75722082897018,915.1444165794037,0.016390855616063855,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP01089,HCO1658,Vax Center,P15,Quang Tri,Central,General Practice,92.0,0.7685412786352074,0.8213055626175447,0.4192538313913171,0.4735271998177748,1,False,Tier 2,127890784.0,35.0,19.0,35.0,1,2,2026-06-01,0,1,0,0,70.70579763443908,1414.1159526887816,0.013435956198551927,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03503,HCO1177,Vax Center,P19,Quang Ngai,Central,General Practice,66.0,0.7324231671069299,0.8210770224673992,0.5878384035635428,0.4385719842551884,0,False,Tier 2,50375346.0,15.0,6.0,15.0,0,0,,0,0,0,0,48.33992902905737,966.7985805811475,0.0062060496576167605,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02710,HCO0850,Vax Center,P17,Da Nang,Central,Pediatrics,64.0,0.85617309046895,0.8208555001607182,0.5665002623337292,0.4738008049506064,1,False,Tier 2,77475923.0,21.0,10.0,21.0,1,4,2026-04-01,0,1,0,0,54.7950777900128,1095.901555800256,0.009124907202725649,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02500,HCO0540,Vax Center,P16,Hue,Central,Gynecology,61.0,0.798278763317356,0.8202134426412283,0.5015130628513766,0.4535263175234524,1,False,Tier 2,110571435.0,34.0,15.0,34.0,1,2,2025-07-01,0,1,0,0,48.69500456235872,973.9000912471744,0.015401990547912397,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00766,HCO0820,Vax Center,P29,Can Tho,South,Family Medicine,73.0,0.7692696298666848,0.8196855529447256,0.4811884045288185,0.4558291106600616,1,False,Tier 2,94266975.0,28.0,13.0,28.0,1,1,2026-06-01,0,1,0,0,56.15668298026799,1123.1336596053598,0.011574757722574058,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03060,HCO1070,Vax Center,P05,Hai Duong,North,Gynecology,76.0,0.9017100998300028,0.8186359092319744,0.7533821251095543,0.4981291006842847,1,False,Tier 2,97323147.0,28.0,14.0,28.0,1,1,2026-03-01,0,1,0,0,68.52996758708022,1370.5993517416046,0.010214509427726172,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04881,HCO1634,Vax Center,P06,Hung Yen,North,Gynecology,56.0,0.8740002760002241,0.817469882982291,0.5276766477816109,0.4710644297668958,1,False,Tier 2,54745177.0,16.0,8.0,16.0,1,5,2026-06-01,0,1,0,0,48.94401545601255,978.880309120251,0.008172602845785956,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03102,HCO0938,Hospital,P05,Hai Duong,North,Pediatrics,51.0,0.7756463333779368,0.8164564406022023,0.2969917516229903,0.4367259288745622,0,False,Tier 2,104239787.0,28.0,12.0,28.0,1,1,2026-06-01,0,0,0,0,39.557963002274775,791.1592600454956,0.015167616188060468,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01582,HCO1486,Vax Center,P08,Vinh Phuc,North,Family Medicine,67.0,0.7080421383647316,0.8154384920182166,0.5935944055035786,0.4310558954686184,0,False,Tier 2,73487949.0,19.0,9.0,19.0,1,1,2025-06-01,0,0,0,0,47.43882327043702,948.7764654087404,0.009485901398410773,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04064,HCO1422,Hospital,P19,Quang Ngai,Central,Pediatrics,95.0,0.8223208698207345,0.8152644679225787,0.3920005459979277,0.4912306360122175,1,False,Tier 2,130285267.0,38.0,18.0,38.0,0,0,,0,0,1,0,78.12048263296978,1562.4096526593958,0.011520666151391211,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP02195,HCO0552,Vax Center,P16,Hue,Central,Infectious Disease,176.0,0.7371181776687494,0.8148739513415614,0.6582826443034852,0.5405917250504186,1,False,Tier 1,186488855.0,52.0,26.0,52.0,1,4,2026-08-01,1,1,0,1,129.7327992696999,2594.655985393998,0.010020596235632334,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP04659,HCO1401,Vax Center,P28,Tien Giang,South,Pediatrics,120.0,0.8653322024456953,0.8148481756399707,0.2379103291160426,0.5271989254913324,1,False,Tier 1,106929064.0,30.0,15.0,30.0,1,1,2025-07-01,0,1,0,0,103.83986429348343,2076.7972858696685,0.0072226596702810505,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02288,HCO0498,Vax Center,P30,Kien Giang,South,Family Medicine,61.0,0.7688091449577008,0.8136673118010116,0.4955066379355163,0.4433762058475126,1,False,Tier 2,96579107.0,30.0,14.0,30.0,1,2,2025-09-01,0,1,0,0,46.89735784241975,937.947156848395,0.014926214017260344,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01818,HCO1060,Hospital,P13,Ha Tinh,Central,Infectious Disease,214.0,0.8206958638771251,0.813559681496821,0.4130869876373603,0.6005873621291684,1,False,Tier 1,341904488.0,91.0,48.0,91.0,1,1,2025-06-01,0,1,0,0,175.62891486970477,3512.5782973940954,0.013665175815613887,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03736,HCO1135,Vax Center,P04,Bac Ninh,North,General Practice,264.0,0.4319235823639251,0.8134181080640274,0.5411822719222538,0.530223659284946,1,False,Tier 1,41980155.0,12.0,7.0,12.0,1,2,2025-12-01,0,1,0,0,114.02782574407622,2280.5565148815244,0.003069426236237628,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04896,HCO0345,Vax Center,P05,Hai Duong,North,Gynecology,77.0,0.8855812890915821,0.8133959195861639,0.5595223213490723,0.4931683854595222,1,False,Tier 2,112937326.0,31.0,14.0,31.0,1,2,2026-04-01,0,1,0,0,68.18975926005182,1363.7951852010362,0.010265471056004841,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01662,HCO0925,Hospital,P28,Tien Giang,South,General Practice,120.0,0.5813775840517587,0.8133548556583571,0.2959128863918389,0.4417138759768286,0,False,Tier 1,98034306.0,30.0,13.0,30.0,0,0,,0,0,0,0,69.76531008621104,1395.306201724221,0.009316951350130543,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03557,HCO1902,Vax Center,P19,Quang Ngai,Central,Infectious Disease,68.0,0.6233049977833176,0.8116608094984791,0.1836956442124456,0.4058051427161726,0,False,Tier 2,58754152.0,14.0,8.0,14.0,1,1,2025-01-01,0,0,0,0,42.3847398492656,847.694796985312,0.009437358856572781,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04859,HCO1533,Hospital,P26,Ba Ria - Vung Tau,South,Gynecology,78.0,0.8858440083234734,0.8116603204077164,0.6867943459912087,0.4938260073193261,1,False,Tier 2,111667751.0,30.0,15.0,30.0,1,6,2026-01-01,0,1,0,0,69.09583264923093,1381.9166529846186,0.010854489644946017,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00581,HCO1181,Hospital,P23,Dong Nai,South,Gynecology,138.0,0.6898839419576481,0.8116201991519868,0.2907884081411746,0.490585518713988,1,False,Tier 1,93158722.0,26.0,15.0,26.0,1,2,2026-08-01,1,1,0,1,95.20398399015544,1904.0796798031088,0.007877821584415561,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03114,HCO1997,Vax Center,P24,Binh Duong,South,Family Medicine,89.0,0.7331733490918435,0.811281521064809,0.1841682654923471,0.4581342348664408,1,False,Tier 2,127438892.0,38.0,19.0,38.0,1,3,2026-05-01,0,1,0,0,65.25242806917407,1305.0485613834815,0.014558845212516925,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04242,HCO1552,Vax Center,P09,Nam Dinh,North,Gynecology,66.0,0.6464805037616793,0.8111908145393628,0.6759677557759765,0.410811943666006,0,False,Tier 2,98667797.0,26.0,13.0,26.0,1,1,2025-07-01,0,0,0,0,42.667713248270836,853.3542649654167,0.015234001321276388,High Potential,Low Uptake,Untapped Potential,0,1,0
