HCP_ID,Vaccine_Confidence,Recommendation_Intent,Price_Barrier,Access_Barrier,Patient_Demand,Competitor_Pressure,_Cleaning_Duplicate_Issue,Region,Province,Specialty,HCP_Tier,Patient_Potential,Vaccine_X_Relevance,Influence_Score,Target_HCP,MR_Segment
HCP01829,0.814697262352598,0.8083668911676111,0.8000760764505668,0.281790949007777,0.1811049657885324,0.3366022316271376,False,Central,Quang Binh,Family Medicine,Tier 2,60.0,0.8231887424764122,0.6760826849172669,0,Advocate / High Potential
HCP01830,0.6470554738555365,0.6757659309689692,0.5566871586164766,0.2423018478867758,0.4017515566296392,0.2931146258944541,False,Central,Quang Tri,Family Medicine,Tier 3,44.0,0.6218177322495569,0.309930887270004,0,Development Opportunity
HCP01831,0.7551234192726236,0.910069239154062,0.4677892498855924,0.7494535266958005,0.3420854377088134,0.0996290836013972,False,Central,Quang Ngai,Gynecology,Tier 1,142.0,0.9105136737451898,0.8745123881246903,1,Advocate / High Potential
HCP01832,0.6372429949251853,0.65014542645514,0.3932679790435142,0.2736132119840412,0.4739159010294408,0.6167646127038687,False,South,Dong Nai,General Practice,Tier 2,70.0,0.6472917100656963,0.8134135939645415,0,Development Opportunity
HCP01833,0.5454562759417095,0.9206259203013412,0.6580512362490146,0.2185218258270407,0.5205398053356951,0.2424530302511689,False,Central,Quang Binh,General Practice,Tier 2,49.0,0.931603806837468,0.9458132780263332,1,Development Opportunity
HCP01834,0.4852705627375797,0.7268503588623882,0.1342948720937265,0.3326494340775265,0.531047162354433,0.1922158015848526,False,North,Ninh Binh,Gynecology,Tier 2,49.0,0.9584091139236964,0.7290804387069105,1,Development Opportunity
HCP01835,0.4551027126598577,0.6783945490522755,0.4840552188680078,0.2168532455629366,0.7956630231403921,0.3937391018299745,False,Central,Ha Tinh,General Practice,Tier 2,55.0,0.6204360798706047,0.7623375781376148,0,High Patient Demand
HCP01836,0.582103903289544,0.7714570700786714,0.6052090793653484,0.2364987811418317,0.7232104569912118,0.7057659955345733,False,Central,Quang Binh,Pediatrics,Tier 1,253.0,0.9297560630733422,0.4640554630146835,1,Competitive Pressure
HCP01837,0.3877880165035214,0.6171666862681874,0.2508693732954493,0.2073876249156634,0.6025643995289771,0.7120875945790696,False,South,Ho Chi Minh City,Family Medicine,Tier 3,27.0,0.4799917059810641,0.4844365601057368,0,Competitive Pressure
HCP01838,0.2667448681806321,0.6834875568859093,0.7760617586922284,0.536068492775154,0.6405590005799303,0.7207665385310839,False,North,Hanoi,Gynecology,Tier 1,115.0,0.6168581906638576,0.6901869081432679,0,Barrier Driven
HCP01839,0.8923138323559917,0.563250418467738,0.6588349660290497,0.0501516373616051,0.481365775585704,0.326926765420728,False,South,Tien Giang,Infectious Disease,Tier 2,84.0,0.4947511920448309,0.5954282824000774,0,Development Opportunity
HCP01840,0.4813525993251213,0.546750793255422,0.4376032302625125,0.1008295315920773,0.7291022484187127,0.2752869898414897,False,Central,Quang Ngai,Family Medicine,Tier 1,151.0,0.5211687977892367,0.501014149057848,0,High Patient Demand
HCP01841,0.5029597924982346,0.6914771613984853,0.6246363570057619,0.036842842786637,0.4105132157887529,0.2579881164831983,False,North,Quang Ninh,Oncology,Tier 2,88.0,0.6483785603467733,0.4457438808176773,0,Development Opportunity
HCP01842,0.8038713437990913,0.7476848022610844,0.5488678548228798,0.0803920457066695,0.4445035196206911,0.4504319793681307,False,Central,Ha Tinh,Gynecology,Tier 2,60.0,0.921530372921045,0.2037877299958704,0,Advocate / High Potential
HCP01843,0.7436035017568278,0.7747346816813141,0.2789266398135812,0.7064465988788803,0.9638817736418523,0.4539682587025413,False,North,Bac Ninh,Gynecology,Tier 1,111.0,0.9013254660576844,0.6430422129490161,1,Advocate / High Potential
HCP01844,0.6874460950700717,0.4412183475971896,0.3968890861193119,0.3931144683792387,0.928238220435996,0.3884620703170291,False,Central,Quang Binh,Family Medicine,Tier 2,69.0,0.3039867757486885,0.730008496094253,0,High Patient Demand
HCP01845,0.8033532800474863,0.636918369954115,0.2628713384487297,0.080078863038609,0.6788411976944043,0.7305490711998613,False,North,Hanoi,Gynecology,Tier 2,94.0,0.6745891948370871,0.5260563928391866,0,Competitive Pressure
HCP01846,0.9896468026860876,0.4646717127846276,0.7494377181366074,0.4708163427099781,0.5440811557445595,0.6225408867879182,False,South,Kien Giang,Gynecology,Tier 1,141.0,0.3762005835090025,0.5615963283039096,0,Barrier Driven
HCP01847,0.4049210945141365,0.5585139857848453,0.4307221002990017,0.3151336179981218,0.7358023454683348,0.4030485469763204,False,North,Hanoi,Family Medicine,Tier 2,63.0,0.714784491942121,0.6470805683462152,0,High Patient Demand
HCP01848,0.457541981978753,0.5278715653263361,0.3982583466382913,0.1253273638956887,0.6443594639754269,0.3921911947938055,False,North,Quang Ninh,Oncology,Tier 2,47.0,0.4938222162597768,0.8882496787241971,0,Development Opportunity
HCP01849,0.8699985666183065,0.6160489740457101,0.1701371605160468,0.1441667005157767,0.7088444391259634,0.6038004453965372,False,Central,Nghe An,Oncology,Tier 3,41.0,0.6435225939446596,0.3682167294996522,0,High Patient Demand
HCP01850,0.7975666130439735,0.7441826295766046,0.2755512655776053,0.5022181851478111,0.6861359157270085,0.456366687801111,False,North,Vinh Phuc,Gynecology,Tier 2,79.0,0.7290865477330518,0.9394990012039628,1,Advocate / High Potential
HCP01851,0.937561116152918,0.901294586151106,0.3700110219439929,0.3611381909231748,0.2379818390170833,0.1825731292141216,False,Central,Ha Tinh,Pediatrics,Tier 3,35.0,0.8634655072848526,0.3087264887687122,0,Advocate / High Potential
HCP01852,0.8438186967471704,0.4382605408193505,0.5230205173977652,0.4793501688161117,0.3172467280124497,0.5629066035627835,False,Central,Quang Nam,Infectious Disease,Tier 2,49.0,0.30184818183755,0.7450462660853946,0,Development Opportunity
HCP01853,0.6872910117761543,0.6350332494665849,0.5716637968831813,0.3851599360348696,0.8284953053284375,0.6291343211518569,False,South,Dong Nai,Pediatrics,Tier 3,34.0,0.6836782155715392,0.5764421136546379,0,High Patient Demand
HCP01854,0.8443395843118905,0.7940984118226354,0.477442835399004,0.2298001857215722,0.6631808051253733,0.3599728467188914,False,South,Khanh Hoa,Gynecology,Tier 2,81.0,0.727052505735545,0.5855526526876114,0,Advocate / High Potential
HCP01855,0.4512671470794806,0.7919030985023007,0.705968897462499,0.1798802201750305,0.8028230521525126,0.2796865455008037,False,Central,Thanh Hoa,Gynecology,Tier 3,38.0,0.7371403600995052,0.3335517805801382,0,Barrier Driven
HCP01856,0.6553485312790112,0.7058812177613433,0.8533321547178824,0.1283206868750461,0.4036733502516578,0.7347423909366692,False,South,Binh Duong,General Practice,Tier 3,28.0,0.8181077243172541,0.813178833965019,0,Barrier Driven
HCP01857,0.7408210785533645,0.7402380052569948,0.3003779252346212,0.3780321969406676,0.6672436190328623,0.6603702270755479,False,North,Hanoi,Gynecology,Tier 3,31.0,0.6468166061385359,0.8101676129683543,0,Advocate / High Potential
HCP01858,0.5675347608051221,0.7621158970244559,0.5285186758342834,0.0310201246332249,0.854380896934233,0.7442299590601874,False,South,Lam Dong,Family Medicine,Tier 3,43.0,0.9478463854344577,0.449385859238848,0,Competitive Pressure
HCP01859,0.6919637305517043,0.6677497653053126,0.7573913123494384,0.5860549882898364,0.616020708595318,0.4065066166635705,False,North,Nam Dinh,Gynecology,Tier 2,45.0,0.452408976568219,0.8520960750895598,0,Barrier Driven
HCP01860,0.7654069484592859,0.7192186750936461,0.2942173056704474,0.3606210946811933,0.7058870250713298,0.1381808233856061,False,Central,Quang Binh,Gynecology,Tier 2,70.0,0.7857930958202057,0.5718375744306669,0,Advocate / High Potential
HCP01861,0.7887973809689495,0.7160956598252127,0.4855257176928675,0.1422840819501027,0.6500796000025332,0.3914379283400715,False,South,Dong Nai,Family Medicine,Tier 2,54.0,0.9191977628328464,0.7570619013966409,1,Advocate / High Potential
HCP01862,0.8443028649406306,0.518236595370655,0.5032758955124723,0.4905405475515859,0.1900085133028665,0.1659007999822189,False,South,Ho Chi Minh City,Family Medicine,Tier 2,75.0,0.592867463890036,0.5391399085421396,0,Development Opportunity
HCP01863,0.5954870468910953,0.4288820319104307,0.6817722993249976,0.0844021195750559,0.8950335577913744,0.6501474181059215,False,North,Thai Nguyen,General Practice,Tier 2,79.0,0.4161959287135242,0.287709238496585,0,High Patient Demand
HCP01864,0.7843100456083322,0.7595053089599657,0.7216069987662351,0.7364935933919876,0.5273392921896366,0.6197735414827247,False,North,Hung Yen,Family Medicine,Tier 2,94.0,0.6251515331009435,0.1029024414749009,0,Advocate / High Potential
HCP01865,0.8889465700999648,0.4686333446726572,0.5906109318404418,0.436158009238886,0.3370599432047702,0.4876786179993669,False,Central,Da Nang,Gynecology,Tier 3,19.0,0.5077193980722277,0.7339611032039113,0,Development Opportunity
HCP01866,0.6674977885257388,0.5797225812866176,0.2376545838056474,0.5687194743861321,0.7057040622482966,0.6835405022544939,False,North,Thai Nguyen,Pediatrics,Tier 3,31.0,0.7240834682381703,0.2437134002688108,0,High Patient Demand
HCP01867,0.6703459897120616,0.7196862774887121,0.5655299624563548,0.1869780658677111,0.3427444107120623,0.8269060668208276,False,South,Dong Nai,Gynecology,Tier 2,84.0,0.6608316274466827,0.6321969082029733,0,Competitive Pressure
HCP01868,0.5348604122298902,0.5567188729856637,0.2109810228315517,0.6288955654395917,0.5670295835777739,0.5948344711535709,False,North,Hanoi,Pediatrics,Tier 2,68.0,0.6678651696052744,0.5964942267998402,0,Development Opportunity
HCP01869,0.2180267523789885,0.7821629465007394,0.641121599156719,0.3647131847089039,0.6357205072206776,0.2950564217665351,False,South,Tien Giang,Infectious Disease,Tier 1,108.0,0.8594663515962818,0.6295007894017913,1,Development Opportunity
HCP01870,0.8884893113486637,0.802316119676984,0.2993544292727124,0.5319390369634847,0.895793959968223,0.3049360324056681,False,Central,Quang Ngai,Infectious Disease,Tier 3,24.0,0.8358718971841759,0.6291913799330066,0,Advocate / High Potential
HCP01871,0.2965912618848129,0.850875698974078,0.5040922895936609,0.1611070829560624,0.7075712487595581,0.7700446718347869,False,North,Quang Ninh,Gynecology,Tier 2,45.0,0.8826455748729723,0.4445352927514009,0,Competitive Pressure
HCP01872,0.4508247868424741,0.6810563166291219,0.3685249454177693,0.2545973029935772,0.3510954280901006,0.2596486186492809,False,South,Khanh Hoa,Pediatrics,Tier 2,50.0,0.8375869656569113,0.6305921787007006,0,Development Opportunity
HCP01873,0.6577120977204367,0.8127806479951506,0.6790268254193697,0.3323626678758369,0.3083932662161928,0.5763886923232998,False,South,Binh Duong,Family Medicine,Tier 2,66.0,0.9215377009771608,0.3737051355829041,0,Development Opportunity
HCP01874,0.6755278102591553,0.6438293391290475,0.3941164640976188,0.3064421871966497,0.5738235130292539,0.3218477408034645,False,South,Long An,General Practice,Tier 2,61.0,0.792724483543896,0.9206290180042422,1,Development Opportunity
HCP01875,0.4249337293186913,0.7135324895492701,0.3911886041305171,0.2575518556312464,0.6986542248566384,0.6438378929131723,False,Central,Thanh Hoa,Gynecology,Tier 2,80.0,0.7240696987206607,0.7618342993658206,0,Development Opportunity
HCP01876,0.8675215451493589,0.5716179619788178,0.3718405905003213,0.3726333148936953,0.5154529909816975,0.5627070153737496,False,Central,Quang Ngai,Pediatrics,Tier 2,56.0,0.4406215730614092,0.2507020762497713,0,Development Opportunity
HCP01877,0.5917589619321277,0.7285006027001286,0.3537101949138287,0.6987714730001835,0.6664538013103455,0.5446121309084923,False,Central,Binh Dinh,Pediatrics,Tier 1,137.0,0.9580377965885588,0.288509073544238,1,Development Opportunity
HCP01878,0.7850330974112225,0.8184617904312355,0.709329616110728,0.1326702667503476,0.686373116784243,0.384466012102989,False,Central,Nghe An,Pediatrics,Tier 1,166.0,0.7921338138479246,0.6564923714389488,1,Advocate / High Potential
HCP01879,0.5967057540630403,0.7412330416168755,0.3098851915828096,0.0656985935354918,0.7754655699611329,0.4622897055036179,False,Central,Ha Tinh,Pediatrics,Tier 3,31.0,0.6401681391590509,0.6427005427958893,0,High Patient Demand
HCP01880,0.2728041750311561,0.6344063124104691,0.5517333230320072,0.1325410632879355,0.4070245900806333,0.5767803174846992,False,South,Long An,General Practice,Tier 2,62.0,0.6031573770029515,0.4841754511564607,0,Development Opportunity
HCP01881,0.651912469409349,0.5025365137581673,0.2684571618484955,0.6568609660032837,0.4867798572885113,0.2839082525325418,False,North,Bac Ninh,Pediatrics,Tier 2,97.0,0.5042221945039331,0.7817701057170693,0,Development Opportunity
HCP01882,0.7834412920208971,0.6485261316214379,0.4747390049114961,0.1688556585699646,0.4009158090521603,0.5711978302398592,False,North,Hai Phong,General Practice,Tier 2,85.0,0.6804808570165196,0.8498371029127358,1,Development Opportunity
HCP01883,0.8597945630371601,0.4887724110599384,0.5814281742852071,0.314946029789275,0.5226518435559238,0.4790229787802579,False,South,Binh Duong,Gynecology,Tier 2,47.0,0.5498938917498053,0.804698391113705,0,Development Opportunity
HCP01884,0.6683890342408332,0.626006212283933,0.2497773448907404,0.2902419164610818,0.8351431506601141,0.4577044677318835,False,South,Long An,Gynecology,Tier 2,70.0,0.5511098571205876,0.576006163075916,0,High Patient Demand
HCP01885,0.9390154520622224,0.519273455270343,0.4527035280917425,0.2534202928112287,0.6368043387125144,0.3824445267391256,False,North,Hung Yen,Pediatrics,Tier 3,23.0,0.4815697780054818,0.494767088557069,0,Development Opportunity
HCP01886,0.7823096986982684,0.5970349400219774,0.4974774523623626,0.4552516516291504,0.4723409931793741,0.7132686996034941,False,North,Hai Phong,Family Medicine,Tier 2,59.0,0.4862247081249652,0.5814009704103585,0,Competitive Pressure
HCP01887,0.6994503450126485,0.554045722134571,0.2113584489936936,0.7979919195156917,0.6898099484810967,0.2993057550777317,False,South,Binh Duong,Infectious Disease,Tier 3,25.0,0.5196860356015758,0.8658080081977467,0,Barrier Driven
HCP01888,0.7567939032988724,0.7508744354517827,0.721381017485558,0.5553214804739245,0.518831274855871,0.2803370261219844,False,North,Bac Ninh,Gynecology,Tier 2,81.0,0.7656523314449447,0.7572228433844679,1,Advocate / High Potential
HCP01889,0.8458560271516019,0.6389448708615673,0.4751800958001759,0.5355419798234786,0.4760167522225734,0.1188730119470434,False,North,Nam Dinh,Pediatrics,Tier 3,31.0,0.5957395095461073,0.3194562459157616,0,Development Opportunity
HCP01890,0.6252372965180947,0.5731076350844955,0.5738110047641632,0.040279038372317,0.3948487400378904,0.4044168994100023,False,South,Dong Nai,General Practice,Tier 2,66.0,0.7484812437747644,0.6736708493893157,0,Development Opportunity
HCP01891,0.943803816629426,0.9491011815495576,0.7194724209227903,0.2304628092627825,0.6999608874762827,0.1494311020596147,False,South,Khanh Hoa,Pediatrics,Tier 2,73.0,0.9748976650317842,0.6733447439393869,1,Advocate / High Potential
HCP01892,0.5562916335938517,0.7392219247907711,0.3228232855055895,0.326795265388792,0.5394039011909654,0.2190939677188051,False,South,Binh Duong,General Practice,Tier 2,63.0,0.6617079182180979,0.376340936288479,0,Development Opportunity
HCP01893,0.8320978783421756,0.5155072135935352,0.6168677834612482,0.2501367802336829,0.4972231232460696,0.1495853907854257,False,Central,Quang Ngai,Family Medicine,Tier 3,41.0,0.6763912325419236,0.8971178848124459,0,Development Opportunity
HCP01894,0.8096656148812919,0.5793894848095273,0.6511798606992288,0.1597923692122483,0.5562717150152172,0.2111430519364858,False,North,Hai Phong,Gynecology,Tier 2,53.0,0.5736164133042196,0.7418663808269758,0,Development Opportunity
HCP01895,0.8559602497682133,0.7114053880079156,0.7673191265302493,0.5820245638923787,0.7478215108248876,0.4235000825304942,False,South,Ba Ria - Vung Tau,General Practice,Tier 1,122.0,0.6991160854678169,0.6951178966501333,1,Advocate / High Potential
HCP01896,0.8907987478771245,0.4316634914793731,0.3749030365278431,0.2436869704477106,0.8736296338443312,0.3036097474195849,False,North,Bac Ninh,General Practice,Tier 2,47.0,0.2957735832913132,0.5024757940739507,0,High Patient Demand
HCP01897,0.5411808562900707,0.7036715951744669,0.5144752455228309,0.2048765005037661,0.640004805103797,0.4504420784565429,False,Central,Thanh Hoa,General Practice,Tier 2,61.0,0.9350647450236952,0.6335375763097452,1,Development Opportunity
HCP01898,0.8889468329746735,0.7307140564687177,0.7022468270719391,0.2350679810730722,0.9111335319504292,0.3700876131994754,False,North,Quang Ninh,Gynecology,Tier 3,43.0,0.6968445809410818,0.4506594764484411,0,Advocate / High Potential
HCP01899,0.7864453698711322,0.6434096664471844,0.536779711464526,0.2129446698017738,0.598761359532069,0.1755886927056246,False,North,Hung Yen,General Practice,Tier 1,111.0,0.794326103417152,0.8115099699098095,1,Development Opportunity
HCP01900,0.723985644977962,0.912856038897298,0.3474401684195305,0.4650409477608715,0.8791298080270272,0.4323547699493352,False,Central,Quang Ngai,Gynecology,Tier 2,63.0,0.9005266367236957,0.7151094889066033,1,Advocate / High Potential
HCP01901,0.9018385423705374,0.7021852875939862,0.5896883600733768,0.4586035999867482,0.4540473055649502,0.4977366465160742,False,Central,Quang Nam,Oncology,Tier 3,38.0,0.7000801292116778,0.8261392165236292,0,Advocate / High Potential
HCP01902,0.8051821716622535,0.7166835909237772,0.260468539412993,0.1803766659105119,0.6180458770075359,0.6355832775154208,False,Central,Da Nang,General Practice,Tier 2,60.0,0.5869263937464917,0.5981183865493094,0,Advocate / High Potential
HCP01903,0.6595063231722524,0.5132551817054719,0.2434824557966848,0.4730128428260448,0.7625427244618068,0.3648025406999123,False,Central,Da Nang,Pediatrics,Tier 2,52.0,0.2525733044748262,0.7604831732158531,0,High Patient Demand
HCP01904,0.8869076645212369,0.7629490381456263,0.2522757850183341,0.242750363328707,0.4955020825985892,0.1117843385013352,False,South,Ba Ria - Vung Tau,Family Medicine,Tier 1,138.0,0.7480048322611321,0.6945110805567196,1,Advocate / High Potential
HCP01905,0.9023910073826966,0.6239466536576105,0.8602028979493787,0.2498874835962303,0.8947659272848565,0.5551089334713388,False,Central,Quang Ngai,Infectious Disease,Tier 2,58.0,0.3829412279427287,0.6920969920433492,0,Barrier Driven
HCP01906,0.1307338214029221,0.5941023937455198,0.8085111616278403,0.4762229757975389,0.6228271197492596,0.1420694411011797,False,South,Can Tho,General Practice,Tier 3,26.0,0.5314260222188726,0.6779197087497225,0,Barrier Driven
HCP01907,0.6363055862258131,0.5538908992755628,0.1520397911960984,0.1969410420622999,0.8214541180688131,0.647421192445339,False,Central,Quang Ngai,Family Medicine,Tier 2,81.0,0.7185912795895736,0.5400938074823419,0,High Patient Demand
HCP01908,0.7784863669273153,0.5481102249153359,0.832637851408517,0.2557723349186346,0.9781794208016286,0.6534813070396294,False,North,Bac Ninh,Infectious Disease,Tier 1,175.0,0.6459258164011911,0.3951480057101582,0,Barrier Driven
HCP01909,0.9819035774371284,0.68511805406791,0.3440920405241679,0.2522478603843028,0.4685850658423736,0.3202436082219916,False,South,Lam Dong,Gynecology,Tier 1,123.0,0.6474279279157795,0.4157943733787168,0,Development Opportunity
HCP01910,0.694316099268558,0.712074405596385,0.2370789194481642,0.1764906103532967,0.7927556784203634,0.4871574206898662,False,South,Binh Duong,General Practice,Tier 3,31.0,0.8578190864174752,0.8010111738572218,0,High Patient Demand
HCP01911,0.6067866987024703,0.7178203976748952,0.6252266156236612,0.2165556786962909,0.4027740930647043,0.5421058849890371,False,Central,Ha Tinh,General Practice,Tier 2,51.0,0.8241215232025082,0.3008609075962318,0,Development Opportunity
HCP01912,0.8575068296922173,0.8474377677303531,0.3207040731839138,0.0610625845321915,0.7802283768184854,0.2123963619243226,False,North,Thai Nguyen,General Practice,Tier 2,59.0,0.8881196966703309,0.4039327161075357,0,Advocate / High Potential
HCP01913,0.9837838301084868,0.4148988171925479,0.5558110820317805,0.1500312430457979,0.6645912429958708,0.1351103711846996,False,North,Hung Yen,Family Medicine,Tier 2,59.0,0.2471868858987867,0.4955842836613478,0,Development Opportunity
HCP01914,0.6298955616328569,0.4294489497251402,0.1279567751720484,0.4328986873869354,0.6785830739815523,0.1499109483309561,False,South,Ho Chi Minh City,Pediatrics,Tier 2,75.0,0.3900076517320456,0.919320270012698,0,Development Opportunity
HCP01915,0.5607014810554185,0.83867668762527,0.5101441419936442,0.0817590968526515,0.4778871077162667,0.5664991861341212,False,Central,Ha Tinh,Gynecology,Tier 2,49.0,0.8391039562870884,0.6328829558291319,0,Development Opportunity
HCP01916,0.591592572502035,0.6188826517374535,0.4326325014859867,0.3003767135740449,0.259897480176466,0.2949603238028921,False,North,Quang Ninh,Pediatrics,Tier 3,35.0,0.6544462402900789,0.4896011398934545,0,Development Opportunity
HCP01917,0.2897973460264147,0.8764774184744233,0.2679625849673389,0.2756678066124679,0.5012355424019412,0.2323537212182594,False,North,Vinh Phuc,Infectious Disease,Tier 1,106.0,0.8442365620947945,0.3140456337455189,0,Development Opportunity
HCP01918,0.6838244582245386,0.7012486082714353,0.402971817968522,0.2579590108483472,0.5535409028248817,0.5471251298356501,False,North,Hung Yen,Pediatrics,Tier 3,31.0,0.7009110417997335,0.914205981098891,0,Development Opportunity
HCP01919,0.7626063429236641,0.5925891522516797,0.2758372595026022,0.2565994106069003,0.5969414247597689,0.4561324052395958,False,South,Kien Giang,Gynecology,Tier 3,37.0,0.4365805712107704,0.5286069395445131,0,Development Opportunity
HCP01920,0.6352450485879243,0.5574603104228816,0.3731033312737827,0.2900018015356884,0.6555647062930642,0.1911996484147718,False,Central,Ha Tinh,Pediatrics,Tier 3,30.0,0.6895597607669396,0.2736698207276731,0,Development Opportunity
HCP01921,0.6699158887488009,0.4704891356052311,0.4072773028559903,0.1830271162479988,0.3066493291512171,0.1663662215180681,False,North,Hai Phong,General Practice,Tier 2,87.0,0.24232498968681,0.6162832428355515,0,Development Opportunity
HCP01922,0.6201759677466232,0.7442183422701922,0.4623924741282297,0.3147468845685613,0.2750909746089636,0.5322681996316269,False,Central,Da Nang,Gynecology,Tier 2,64.0,0.7182065497191014,0.7727481652079847,0,Development Opportunity
HCP01923,0.7885238117387905,0.7199582997657288,0.422606244283577,0.3916592273052933,0.7169291840919978,0.4505928676727194,False,North,Hai Duong,Pediatrics,Tier 1,102.0,0.9059238526709787,0.4390060258081761,1,Advocate / High Potential
HCP01924,0.6339049779648708,0.7307537258802008,0.3331388074191334,0.3111437970290277,0.6382500180297956,0.2134455141729015,False,North,Quang Ninh,Gynecology,Tier 3,37.0,0.7407309931354453,0.7037541061305224,0,Development Opportunity
HCP01925,0.5664664042563811,0.7182798924117044,0.9359044299885771,0.2747750944209279,0.2044812198868305,0.2192416406064259,False,Central,Nghe An,Pediatrics,Tier 3,28.0,0.761809412932942,0.4790194942497789,0,Barrier Driven
HCP01926,0.2882531306258188,0.4445027263135186,0.4477001347641265,0.3927525013312679,0.4446609177181254,0.2050257268645595,False,Central,Quang Tri,Gynecology,Tier 2,46.0,0.3737968420994532,0.3384709812160303,0,Development Opportunity
HCP01927,0.3969777414978772,0.5712045573075611,0.0964036931466837,0.2233240167461993,0.4953482599341121,0.5069841440439291,False,North,Quang Ninh,Gynecology,Tier 2,54.0,0.4170704759178951,0.6207065641952346,0,Development Opportunity
HCP01928,0.6876193156278109,0.3531093319712831,0.5935838085714581,0.4553789358055273,0.646237153215842,0.694178202893448,False,South,Binh Duong,General Practice,Tier 2,68.0,0.1346735141487989,0.917052411846393,0,Development Opportunity
HCP01929,0.6019019848325525,0.6534357588724831,0.5327526122304856,0.2154895943807854,0.5885993070936247,0.5816918222379104,False,North,Ninh Binh,Gynecology,Tier 3,22.0,0.8824081227781672,0.5966459994186792,0,Development Opportunity
HCP01930,0.7235532585837791,0.9396761244552712,0.1654454061703834,0.477065319083828,0.861233865548942,0.3652698851888441,False,North,Thai Nguyen,Gynecology,Tier 2,80.0,0.981885551119588,0.4695336618859467,1,Advocate / High Potential
HCP01931,0.3670999962360109,0.57329764040486,0.703633501945949,0.1462304460892552,0.3579822147089803,0.3174544881455198,False,Central,Da Nang,General Practice,Tier 3,35.0,0.4372727081842519,0.5109319171192015,0,Barrier Driven
HCP01932,0.4937900360346348,0.7158239910108763,0.7833716841287899,0.4479473729492932,0.6332559721818645,0.3346965283073019,False,South,Khanh Hoa,Gynecology,Tier 3,41.0,0.7622284966298165,0.4941445703469033,0,Barrier Driven
HCP01933,0.9804647563684248,0.5488382469092729,0.7599579810153806,0.5278137352039639,0.7363037442811016,0.1908870719566353,False,South,Lam Dong,Gynecology,Tier 1,121.0,0.6127795094142497,0.6677634332377753,0,Barrier Driven
HCP01934,0.8280416992635016,0.6142452062809336,0.1750715418595111,0.3799324261525828,0.3632243071869848,0.2159613535564259,False,North,Bac Ninh,Pediatrics,Tier 3,16.0,0.5447845505618132,0.5949867943681908,0,Development Opportunity
HCP01935,0.911941708704024,0.593264391372095,0.4052374948475781,0.3812820205002709,0.7974178576835189,0.6013205658328731,False,North,Hung Yen,Pediatrics,Tier 2,73.0,0.4730440786292634,0.6509716521128334,0,High Patient Demand
HCP01936,0.7215276629273868,0.5445408187780786,0.6262341079697517,0.316992312421417,0.6751582275636757,0.7420799681197411,False,Central,Da Nang,General Practice,Tier 2,73.0,0.3323437036411139,0.7212506305575949,0,Competitive Pressure
HCP01937,0.421370337854075,0.4374423351383871,0.5816597535745527,0.3000057165174847,0.3032265087527907,0.2560436698101982,False,South,Lam Dong,Family Medicine,Tier 3,37.0,0.2906837168831601,0.5603275366555591,0,Development Opportunity
HCP01938,0.7404897085038791,0.781043987212567,0.5594832177584548,0.1122126595965228,0.307474233730186,0.4287183629880191,False,South,Dong Nai,Pediatrics,Tier 2,46.0,0.7699678610531081,0.4729026566643147,0,Advocate / High Potential
HCP01939,0.3844488338325261,0.6039652644211303,0.8704263435376242,0.2971962746037102,0.4509747030232967,0.4189739128516767,False,North,Bac Ninh,General Practice,Tier 1,125.0,0.5734661713484813,0.6256957249321607,0,Barrier Driven
HCP01940,0.7964857060968619,0.6735363305195252,0.4928851388918068,0.1334023643125541,0.5644453309176845,0.315853284958596,False,South,Long An,Family Medicine,Tier 1,195.0,0.749885349240262,0.924989408976287,1,Development Opportunity
HCP01941,0.7725619356703424,0.6279309299727611,0.3975104771793736,0.317673503819106,0.469274855097047,0.8033908375659411,False,South,Ho Chi Minh City,Pediatrics,Tier 1,114.0,0.8243778292950541,0.6527843921429044,1,Competitive Pressure
HCP01942,0.8914768142440859,0.4406234191025562,0.7300809691591419,0.2378171361301039,0.4406777358062337,0.1420762734982592,False,Central,Ha Tinh,Infectious Disease,Tier 1,186.0,0.4704902177663086,0.5410458277381122,0,Barrier Driven
HCP01943,0.2521707067692584,0.6891437789605568,0.1557305026555576,0.2184685766415939,0.4837104325984743,0.3962888650087628,False,Central,Quang Ngai,General Practice,Tier 3,40.0,0.5713334766708412,0.6981464560786228,0,Development Opportunity
HCP01944,0.806785925389513,0.6868476808071959,0.1880237996675703,0.4918247028044673,0.6353860792560274,0.1124841906816386,False,South,Kien Giang,General Practice,Tier 3,23.0,0.8597481571308354,0.3309776283200732,0,Development Opportunity
HCP01945,0.9740738772210988,0.7659776025797513,0.4249803868318778,0.3328304267487748,0.3519653717217898,0.6091069066712026,False,North,Hanoi,Family Medicine,Tier 2,58.0,0.9222054117580112,0.3750287446940509,0,Advocate / High Potential
HCP01946,0.3787000807444839,0.661862012144316,0.5375977277459308,0.0807010668713975,0.738654884072632,0.4257797952603711,False,South,Ho Chi Minh City,Gynecology,Tier 2,97.0,0.7072437477307655,0.662058746380632,0,High Patient Demand
HCP01947,0.5362073143704768,0.7823229682367838,0.6147097019931265,0.2978643129961781,0.3140229007620665,0.1079404229307984,False,North,Quang Ninh,Family Medicine,Tier 3,20.0,0.8763780297543056,0.6100770355888233,0,Development Opportunity
